,antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction,zhangs_metric
137,frozenset({'tropical fruit'}),frozenset({'pip fruit'}),0.10493136756481952,0.07564819522114896,0.02043721403152008,0.1947674418604651,2.5746475681420353,0.012499345453154474,1.147931483191064,0.6832965695209061
138,frozenset({'whole milk'}),frozenset({'pip fruit'}),0.25551601423487547,0.07564819522114896,0.030096593797661414,0.1177875049741345,1.5570431605115762,0.010767268470691677,1.0477654873293878,0.4805436411554957
139,frozenset({'pip fruit'}),frozenset({'whole milk'}),0.07564819522114896,0.25551601423487547,0.030096593797661414,0.3978494623655914,1.5570431605115762,0.010767268470691677,1.2363751906456533,0.38703558910356833
140,frozenset({'pip fruit'}),frozenset({'yogurt'}),0.07564819522114896,0.13950177935943062,0.017996949669547534,0.2379032258064516,1.7053777156023697,0.007443891830867678,1.129119358300853,0.4474699320803401
141,frozenset({'yogurt'}),frozenset({'pip fruit'}),0.13950177935943062,0.07564819522114896,0.017996949669547534,0.12900874635568513,1.70537771560237,0.007443891830867678,1.0612641641477687,0.48067460150565666
142,frozenset({'whole milk'}),frozenset({'pork'}),0.25551601423487547,0.05765124555160142,0.022165734621250637,0.08674890569040987,1.5047186727780972,0.007434918142229347,1.03186162088402,0.450545547038083
143,frozenset({'pork'}),frozenset({'whole milk'}),0.05765124555160142,0.25551601423487547,0.022165734621250637,0.3844797178130512,1.504718672778097,0.007434918142229347,1.2095198278762913,0.35594459380803234
144,frozenset({'rolls/buns'}),frozenset({'root vegetables'}),0.18393492628368074,0.10899847483477376,0.024300965937976614,0.13211719181868434,1.2121012887469782,0.00425233950420887,1.026638063072544,0.2144270660103616
145,frozenset({'root vegetables'}),frozenset({'rolls/buns'}),0.10899847483477376,0.18393492628368074,0.024300965937976614,0.22294776119402987,1.2121012887469782,0.00425233950420887,1.0502061933059954,0.19639297407271053
146,frozenset({'rolls/buns'}),frozenset({'sausage'}),0.18393492628368074,0.09395017793594305,0.030604982206405694,0.1663902708678828,1.771047958858904,0.013324263153419318,1.086899289200185,0.5334899947264413
147,frozenset({'sausage'}),frozenset({'rolls/buns'}),0.09395017793594305,0.18393492628368074,0.030604982206405694,0.3257575757575758,1.7710479588589043,0.013324263153419318,1.210343704837687,0.4805061943299762
148,frozenset({'shopping bags'}),frozenset({'rolls/buns'}),0.09852567361464158,0.18393492628368074,0.019522114895780377,0.19814241486068113,1.077241929328247,0.0013998023824212877,1.0177182193450625,0.07954016749379648
149,frozenset({'rolls/buns'}),frozenset({'shopping bags'}),0.18393492628368074,0.09852567361464158,0.019522114895780377,0.10613598673300166,1.0772419293282471,0.0013998023824212877,1.0085139495554194,0.08786482992773481
150,frozenset({'rolls/buns'}),frozenset({'soda'}),0.18393492628368074,0.17437722419928825,0.03833248601931876,0.2084024322830293,1.1951241524802292,0.006258424140669808,1.0429829618879103,0.20006596598191162
151,frozenset({'soda'}),frozenset({'rolls/buns'}),0.17437722419928825,0.18393492628368074,0.03833248601931876,0.21982507288629738,1.1951241524802292,0.006258424140669808,1.0460026916468517,0.1977499314003476
152,frozenset({'rolls/buns'}),frozenset({'tropical fruit'}),0.18393492628368074,0.10493136756481952,0.024605998983223184,0.1337755666113875,1.274886334906004,0.005305455625342296,1.033298759460907,0.2642146494965741
153,frozenset({'tropical fruit'}),frozenset({'rolls/buns'}),0.10493136756481952,0.18393492628368074,0.024605998983223184,0.23449612403100775,1.274886334906004,0.005305455625342296,1.0660495646522044,0.2408936472633766
154,frozenset({'whole milk'}),frozenset({'rolls/buns'}),0.25551601423487547,0.18393492628368074,0.05663446873411286,0.22164743334659767,1.2050317893663836,0.009636149491521126,1.0484517025813447,0.2285426914877913
155,frozenset({'rolls/buns'}),frozenset({'whole milk'}),0.18393492628368074,0.25551601423487547,0.05663446873411286,0.30790491984521834,1.2050317893663836,0.009636149491521126,1.0756961104226122,0.2084960861043618
156,frozenset({'rolls/buns'}),frozenset({'yogurt'}),0.18393492628368074,0.13950177935943062,0.03436705643111337,0.18684355997788832,1.339363274331291,0.0087078069281942,1.0582197696388784,0.31048574381779903
157,frozenset({'yogurt'}),frozenset({'rolls/buns'}),0.13950177935943062,0.18393492628368074,0.03436705643111337,0.2463556851311953,1.339363274331291,0.0087078069281942,1.0828252235384817,0.2944533356825777
158,frozenset({'root vegetables'}),frozenset({'soda'}),0.10899847483477376,0.17437722419928825,0.01860701576004067,0.1707089552238806,0.9789636003655194,-0.0003998357236031508,0.9955766205380912,-0.02354923327228076
159,frozenset({'soda'}),frozenset({'root vegetables'}),0.17437722419928825,0.10899847483477376,0.01860701576004067,0.10670553935860058,0.9789636003655193,-0.0003998357236031508,0.9974331694897931,-0.025366727118293745
160,frozenset({'tropical fruit'}),frozenset({'root vegetables'}),0.10493136756481952,0.10899847483477376,0.021047280122013217,0.2005813953488372,1.8402220366192295,0.00960992109512084,1.1145619078430467,0.5101143055644733
161,frozenset({'root vegetables'}),frozenset({'tropical fruit'}),0.10899847483477376,0.10493136756481952,0.021047280122013217,0.19309701492537312,1.8402220366192292,0.00960992109512084,1.1092642473647554,0.5124427972023347
162,frozenset({'whipped/sour cream'}),frozenset({'root vegetables'}),0.07168276563294357,0.10899847483477376,0.01708185053380783,0.23829787234042554,2.186249603048587,0.009268538407878446,1.1697506056638445,0.5844938194335786
163,frozenset({'root vegetables'}),frozenset({'whipped/sour cream'}),0.10899847483477376,0.07168276563294357,0.01708185053380783,0.15671641791044777,2.186249603048587,0.009268538407878446,1.1008363664175713,0.6089727914445477
164,frozenset({'whole milk'}),frozenset({'root vegetables'}),0.25551601423487547,0.10899847483477376,0.048906964921199794,0.19140469558296855,1.75603095247994,0.021056109073738026,1.1019128113879004,0.5782984779160687
165,frozenset({'root vegetables'}),frozenset({'whole milk'}),0.10899847483477376,0.25551601423487547,0.048906964921199794,0.44869402985074625,1.7560309524799398,0.021056109073738026,1.3504007322169433,0.48320226581096143
166,frozenset({'yogurt'}),frozenset({'root vegetables'}),0.13950177935943062,0.10899847483477376,0.025826131164209457,0.18513119533527697,1.6984750989948219,0.010620649977294398,1.0934294208646604,0.4779052122206809
167,frozenset({'root vegetables'}),frozenset({'yogurt'}),0.10899847483477376,0.13950177935943062,0.025826131164209457,0.2369402985074627,1.6984750989948219,0.010620649977294398,1.1276944896414307,0.4615441984507157
168,frozenset({'shopping bags'}),frozenset({'sausage'}),0.09852567361464158,0.09395017793594305,0.015658362989323844,0.15892672858617132,1.6916064671482631,0.006401858421969617,1.0772543283191056,0.4535303406271149
169,frozenset({'sausage'}),frozenset({'shopping bags'}),0.09395017793594305,0.09852567361464158,0.015658362989323844,0.16666666666666669,1.6916064671482631,0.006401858421969617,1.0817691916624301,0.4512400403995063
170,frozenset({'sausage'}),frozenset({'soda'}),0.09395017793594305,0.17437722419928825,0.024300965937976614,0.25865800865800864,1.483324498630621,0.007918194696477646,1.1136867807881132,0.35962556738439494
171,frozenset({'soda'}),frozenset({'sausage'}),0.17437722419928825,0.09395017793594305,0.024300965937976614,0.13935860058309038,1.483324498630621,0.007918194696477646,1.0527611414904183,0.3946580580002886
172,frozenset({'whole milk'}),frozenset({'sausage'}),0.25551601423487547,0.09395017793594305,0.0298932384341637,0.11699164345403898,1.2452519625221574,0.005887463431314192,1.026094277984216,0.2645452062278066
173,frozenset({'sausage'}),frozenset({'whole milk'}),0.09395017793594305,0.25551601423487547,0.0298932384341637,0.3181818181818182,1.2452519625221574,0.005887463431314192,1.0919098457888492,0.21737178767815055
174,frozenset({'sausage'}),frozenset({'yogurt'}),0.09395017793594305,0.13950177935943062,0.019623792577529234,0.2088744588744589,1.4972888506051771,0.0065175755843300594,1.0876885853240577,0.36656504768223247
175,frozenset({'yogurt'}),frozenset({'sausage'}),0.13950177935943062,0.09395017793594305,0.019623792577529234,0.14067055393586006,1.4972888506051771,0.0065175755843300594,1.0543684104087243,0.38596964904837217
176,frozenset({'shopping bags'}),frozenset({'soda'}),0.09852567361464158,0.17437722419928825,0.024605998983223184,0.2497420020639835,1.4321939302036606,0.007425365505936931,1.1004518153382252,0.33475222458160353
177,frozenset({'soda'}),frozenset({'shopping bags'}),0.17437722419928825,0.09852567361464158,0.024605998983223184,0.14110787172011663,1.4321939302036606,0.007425365505936931,1.0495780514262658,0.36550655457395287
178,frozenset({'whole milk'}),frozenset({'shopping bags'}),0.25551601423487547,0.09852567361464158,0.024504321301474327,0.09590131317150816,0.9733636894136045,-0.0006705661203451237,0.997097263295073,-0.03545410021733133
179,frozenset({'shopping bags'}),frozenset({'whole milk'}),0.09852567361464158,0.25551601423487547,0.024504321301474327,0.24871001031991746,0.9733636894136045,-0.0006705661203451237,0.9909409096241837,-0.02946172909489957
180,frozenset({'shopping bags'}),frozenset({'yogurt'}),0.09852567361464158,0.13950177935943062,0.015251652262328419,0.15479876160990713,1.109654388071018,0.0015071454804994142,1.0180986273512964,0.10961876832844572
181,frozenset({'yogurt'}),frozenset({'shopping bags'}),0.13950177935943062,0.09852567361464158,0.015251652262328419,0.10932944606413993,1.1096543880710177,0.0015071454804994142,1.0121299310971454,0.11483870967741933
182,frozenset({'tropical fruit'}),frozenset({'soda'}),0.10493136756481952,0.17437722419928825,0.020843924758515507,0.1986434108527132,1.1391591520329063,0.002546284151127051,1.0302813840705376,0.1364806343735369
183,frozenset({'soda'}),frozenset({'tropical fruit'}),0.17437722419928825,0.10493136756481952,0.020843924758515507,0.11953352769679301,1.1391591520329063,0.002546284151127051,1.0165845726002216,0.14796047098402035
184,frozenset({'whole milk'}),frozenset({'soda'}),0.25551601423487547,0.17437722419928825,0.040061006609049314,0.15678471945881414,0.8991123707740158,-0.004495166691694093,0.9791364018816369,-0.13097826201556603
185,frozenset({'soda'}),frozenset({'whole milk'}),0.17437722419928825,0.25551601423487547,0.040061006609049314,0.22973760932944606,0.8991123707740158,-0.004495166691694093,0.9665329565383713,-0.11964634839306183
186,frozenset({'yogurt'}),frozenset({'soda'}),0.13950177935943062,0.17437722419928825,0.027351296390442297,0.19606413994169095,1.1243678229309215,0.0030253633348832215,1.0269759278318917,0.12854335974614176
187,frozenset({'soda'}),frozenset({'yogurt'}),0.17437722419928825,0.13950177935943062,0.027351296390442297,0.15685131195335278,1.1243678229309215,0.0030253633348832215,1.0205770735813116,0.13397320856300463
188,frozenset({'whole milk'}),frozenset({'tropical fruit'}),0.25551601423487547,0.10493136756481952,0.04229791560752415,0.16553919617986468,1.5775949558420244,0.015486270799146773,1.0726311269955213,0.49178187968818937
189,frozenset({'tropical fruit'}),frozenset({'whole milk'}),0.10493136756481952,0.25551601423487547,0.04229791560752415,0.40310077519379844,1.5775949558420244,0.015486270799146773,1.2472523917363776,0.4090454303165878
190,frozenset({'tropical fruit'}),frozenset({'yogurt'}),0.10493136756481952,0.13950177935943062,0.029283172343670564,0.27906976744186046,2.0004746084480303,0.014645059857759797,1.1935943060498222,0.5587489113559772
191,frozenset({'yogurt'}),frozenset({'tropical fruit'}),0.13950177935943062,0.10493136756481952,0.029283172343670564,0.20991253644314867,2.0004746084480303,0.014645059857759797,1.1328728447426821,0.5811965811965812
192,frozenset({'whole milk'}),frozenset({'whipped/sour cream'}),0.25551601423487547,0.07168276563294357,0.032231825114387394,0.12614405093513728,1.7597542424781207,0.013915730550524943,1.0623229553572007,0.5799168833048839
193,frozenset({'whipped/sour cream'}),frozenset({'whole milk'}),0.07168276563294357,0.25551601423487547,0.032231825114387394,0.449645390070922,1.759754242478121,0.013915730550524943,1.3527350772278683,0.46507682580047743
194,frozenset({'yogurt'}),frozenset({'whipped/sour cream'}),0.13950177935943062,0.07168276563294357,0.02074224707676665,0.14868804664723032,2.0742509769865394,0.010742373721565982,1.090454833520207,0.6018586094487423
195,frozenset({'whipped/sour cream'}),frozenset({'yogurt'}),0.07168276563294357,0.13950177935943062,0.02074224707676665,0.2893617021276596,2.0742509769865394,0.010742373721565982,1.210880729643915,0.5578893112557181
196,frozenset({'whole milk'}),frozenset({'white bread'}),0.25551601423487547,0.042094560244026434,0.01708185053380783,0.06685236768802229,1.5881474304630416,0.006326016279284349,1.0265315011116254,0.4974392242556679
197,frozenset({'white bread'}),frozenset({'whole milk'}),0.042094560244026434,0.25551601423487547,0.01708185053380783,0.4057971014492754,1.5881474304630414,0.006326016279284349,1.252912073604722,0.38660970173017734
198,frozenset({'whole milk'}),frozenset({'yogurt'}),0.25551601423487547,0.13950177935943062,0.05602440264361973,0.21925984878631116,1.5717351405345263,0.020379464003024997,1.1021569971813203,0.48860753783317645
199,frozenset({'yogurt'}),frozenset({'whole milk'}),0.13950177935943062,0.25551601423487547,0.05602440264361973,0.40160349854227406,1.5717351405345266,0.020379464003024997,1.244131581570951,0.4227324107307714
200,"frozenset({'whole milk', 'rolls/buns'})",frozenset({'other vegetables'}),0.05663446873411286,0.1934926283680732,0.017895271987798677,0.31597845601436264,1.6330258091966665,0.006936919776205716,1.1790672073464126,0.41091156499245524
201,"frozenset({'whole milk', 'other vegetables'})",frozenset({'rolls/buns'}),0.07483477376715811,0.18393492628368074,0.017895271987798677,0.23913043478260868,1.3000817170187706,0.0041305433914805255,1.0725426683128767,0.24948795571940965
202,"frozenset({'rolls/buns', 'other vegetables'})",frozenset({'whole milk'}),0.042602948652770714,0.25551601423487547,0.017895271987798677,0.4200477326968974,1.6439193995519241,0.007009536353389646,1.2836987244262847,0.4091277178110758
203,frozenset({'whole milk'}),"frozenset({'rolls/buns', 'other vegetables'})",0.25551601423487547,0.042602948652770714,0.017895271987798677,0.07003581376840429,1.6439193995519241,0.007009536353389646,1.0294988404088947,0.5261331044672344
204,frozenset({'rolls/buns'}),"frozenset({'whole milk', 'other vegetables'})",0.18393492628368074,0.07483477376715811,0.017895271987798677,0.09729132117191817,1.3000817170187706,0.0041305433914805255,1.0248768489009252,0.28284212672450887
205,frozenset({'other vegetables'}),"frozenset({'whole milk', 'rolls/buns'})",0.1934926283680732,0.05663446873411286,0.017895271987798677,0.09248554913294797,1.6330258091966667,0.006936919776205716,1.0395046936878884,0.48064012859304084
206,"frozenset({'whole milk', 'other vegetables'})",frozenset({'root vegetables'}),0.07483477376715811,0.10899847483477376,0.023182511438739197,0.30978260869565216,2.84208204899416,0.015025635233513626,1.2908998474834772,0.7005724554269507
207,"frozenset({'whole milk', 'root vegetables'})",frozenset({'other vegetables'}),0.048906964921199794,0.1934926283680732,0.023182511438739197,0.47401247401247404,2.4497701954349353,0.013719374250631092,1.5333203389523984,0.6222298181845463
208,"frozenset({'other vegetables', 'root vegetables'})",frozenset({'whole milk'}),0.047381799694966954,0.25551601423487547,0.023182511438739197,0.4892703862660944,1.9148325702057454,0.011075702833406004,1.4576871317922186,0.5015242503740406
209,frozenset({'whole milk'}),"frozenset({'other vegetables', 'root vegetables'})",0.25551601423487547,0.047381799694966954,0.023182511438739197,0.09072821329088739,1.9148325702057456,0.011075702833406004,1.0476715699634784,0.6417345946127269
210,frozenset({'other vegetables'}),"frozenset({'whole milk', 'root vegetables'})",0.1934926283680732,0.048906964921199794,0.023182511438739197,0.11981082501313715,2.4497701954349353,0.013719374250631092,1.0805552511969891,0.7337793392962992
211,frozenset({'root vegetables'}),"frozenset({'whole milk', 'other vegetables'})",0.10899847483477376,0.07483477376715811,0.023182511438739197,0.2126865671641791,2.84208204899416,0.015025635233513626,1.1750913773952685,0.7274345283498601
212,"frozenset({'whole milk', 'tropical fruit'})",frozenset({'other vegetables'}),0.04229791560752415,0.1934926283680732,0.01708185053380783,0.4038461538461539,2.087139738873843,0.008897515668417037,1.3528510749954903,0.5438804038443067
213,"frozenset({'whole milk', 'other vegetables'})",frozenset({'tropical fruit'}),0.07483477376715811,0.10493136756481952,0.01708185053380783,0.2282608695652174,2.1753349342770476,0.009229335381016049,1.1598072420286845,0.5840045216899816
214,"frozenset({'tropical fruit', 'other vegetables'})",frozenset({'whole milk'}),0.035892221657346214,0.25551601423487547,0.01708185053380783,0.47592067988668557,1.862586504849006,0.00791081311388805,1.4205559295950754,0.48035312521971446
215,frozenset({'whole milk'}),"frozenset({'tropical fruit', 'other vegetables'})",0.25551601423487547,0.035892221657346214,0.01708185053380783,0.06685236768802229,1.8625865048490062,0.00791081311388805,1.0331781863433216,0.6220579532004006
216,frozenset({'tropical fruit'}),"frozenset({'whole milk', 'other vegetables'})",0.10493136756481952,0.07483477376715811,0.01708185053380783,0.16279069767441862,2.1753349342770476,0.009229335381016049,1.1050584646670056,0.6036416156829653
217,frozenset({'other vegetables'}),"frozenset({'whole milk', 'tropical fruit'})",0.1934926283680732,0.04229791560752415,0.01708185053380783,0.0882816605359958,2.087139738873843,0.008897515668417037,1.0504363496247155,0.6458408375957545
218,"frozenset({'whole milk', 'other vegetables'})",frozenset({'yogurt'}),0.07483477376715811,0.13950177935943062,0.02226741230299949,0.2975543478260869,2.132978870896184,0.011827828204520493,1.225003269615975,0.5741375563876003
219,"frozenset({'whole milk', 'yogurt'})",frozenset({'other vegetables'}),0.05602440264361973,0.1934926283680732,0.02226741230299949,0.39745916515426494,2.0541307878571704,0.01142710338273428,1.3385107282204567,0.5436327830666595
220,"frozenset({'yogurt', 'other vegetables'})",frozenset({'whole milk'}),0.04341637010676157,0.25551601423487547,0.02226741230299949,0.5128805620608898,2.0072345116867694,0.01117383446077358,1.528339720777443,0.5245773537725591
221,frozenset({'whole milk'}),"frozenset({'yogurt', 'other vegetables'})",0.25551601423487547,0.04341637010676157,0.02226741230299949,0.08714683645045761,2.0072345116867694,0.01117383446077358,1.0479052580303871,0.6740267337192346
222,frozenset({'other vegetables'}),"frozenset({'whole milk', 'yogurt'})",0.1934926283680732,0.05602440264361973,0.02226741230299949,0.11508145034156594,2.0541307878571704,0.01142710338273428,1.06673726945914,0.6362943466957725
223,frozenset({'yogurt'}),"frozenset({'whole milk', 'other vegetables'})",0.13950177935943062,0.07483477376715811,0.02226741230299949,0.1596209912536443,2.132978870896184,0.011827828204520493,1.1008904513369115,0.6172843702671365
224,"frozenset({'whole milk', 'rolls/buns'})",frozenset({'yogurt'}),0.05663446873411286,0.13950177935943062,0.015556685307574987,0.2746858168761221,1.9690488403619975,0.007656076146090204,1.1863799725168247,0.5216859899093645
225,"frozenset({'whole milk', 'yogurt'})",frozenset({'rolls/buns'}),0.05602440264361973,0.18393492628368074,0.015556685307574987,0.2776769509981851,1.5096477684174407,0.005251840937233543,1.1297785317027436,0.35762982487264605
226,"frozenset({'rolls/buns', 'yogurt'})",frozenset({'whole milk'}),0.03436705643111337,0.25551601423487547,0.015556685307574987,0.45266272189349116,1.7715630202238302,0.006775352027311856,1.360192363181687,0.4510271905610372
227,frozenset({'whole milk'}),"frozenset({'rolls/buns', 'yogurt'})",0.25551601423487547,0.03436705643111337,0.015556685307574987,0.060883406287306,1.7715630202238302,0.006775352027311856,1.0282354183002593,0.5850048113573026
228,frozenset({'rolls/buns'}),"frozenset({'whole milk', 'yogurt'})",0.18393492628368074,0.05602440264361973,0.015556685307574987,0.08457711442786069,1.5096477684174407,0.005251840937233543,1.0311907340686544,0.41368493572360404
229,frozenset({'yogurt'}),"frozenset({'whole milk', 'rolls/buns'})",0.13950177935943062,0.05663446873411286,0.015556685307574987,0.11151603498542273,1.9690488403619975,0.007656076146090204,1.0617699006536483,0.5719251582629192
